Transcript_ID	CYP6A9-24-1/final	CYP6A9-24-2/final	CYP6A9-48-1/final	CYP6A9-48-2/final	GFP-24-1/final	GFP-24-2/final	GFP-48-1/final	GFP-48-2/final
g10558.t1	34.808800	0.000000	30.121098	30.121098	28.226580	8.865031	0.000000	0.000000
g10559.t1	0.000000	13.723891	0.000000	0.000000	0.000000	24.432289	69.465088	69.465088
g1056.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10560.t1	0.000000	13.808584	0.000000	0.000000	0.000000	0.000000	14.082018	14.082018
g10561.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10562.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10562.t2	0.000000	13.627656	11.622807	11.622807	0.000000	10.779175	0.000000	0.000000
g10563.t1	0.000000	86.194176	0.000000	0.000000	61.904545	92.313309	59.456131	59.456131
g10563.t2	0.000000	0.000000	143.965103	143.965103	0.000000	0.000000	0.000000	0.000000
g10564.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10565.t1	25.777802	28.618244	0.000000	0.000000	0.000000	45.256332	0.000000	0.000000
g10566.t1	51.124290	67.455307	12.691892	12.691892	52.446465	50.268723	0.000000	0.000000
g10567.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10567.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10568.t1	134.644928	40.551445	160.965225	160.965225	128.129288	148.469467	66.788452	66.788452
g10569.t1	71.131416	43.203758	59.213135	59.213135	0.000000	62.968475	63.494289	63.494289
g1057.t1	18.711924	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10570.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10570.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10571.t1	39.383785	45.535625	113.806427	113.806427	42.325779	38.833492	125.155380	125.155380
g10572.t1	0.000000	97.002411	0.000000	0.000000	101.977409	0.000000	0.000000	0.000000
g10573.t1	0.000000	0.000000	0.000000	0.000000	17.194500	0.000000	0.000000	0.000000
g10574.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10575.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10576.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10576.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10577.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10578.t1	30.729429	0.000000	13.636015	13.636015	27.557587	0.000000	0.000000	0.000000
g10579.t1	623.822510	670.310181	627.409790	627.409790	504.867401	624.208252	525.986633	525.986633
g1058.t1	0.000000	0.000000	0.000000	0.000000	0.000000	13.733266	0.000000	0.000000
g10580.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10581.t1	0.000000	26.709238	16.548645	16.548645	0.000000	0.000000	0.000000	0.000000
g10582.t1	28.461733	34.895161	32.352558	32.352558	0.000000	56.501652	0.000000	0.000000
g10583.t1	0.000000	65.562668	27.793327	27.793327	57.432472	107.552933	98.298042	98.298042
g10584.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10585.t1	7691.612305	9010.773438	8616.051758	8616.051758	7151.805664	6868.468750	8359.722656	8359.722656
g10586.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10587.t1	32.486366	0.000000	57.621098	57.621098	119.311211	75.068489	0.000000	0.000000
g10588.t1	0.000000	0.000000	0.000000	0.000000	20.813654	34.704815	0.000000	0.000000
g10589.t1	0.000000	0.000000	0.000000	0.000000	0.000000	92.907394	0.000000	0.000000
g1059.t1	0.000000	36.975094	23.994160	23.994160	0.000000	0.000000	9.426817	9.426817
g1059.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10590.t1	20.677908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10591.t1	0.000000	35.086494	9.956122	9.956122	18.756548	0.000000	60.960621	60.960621
g10592.t1	38.822144	18.773569	45.995266	45.995266	13.366632	0.000000	43.876606	43.876606
g10592.t2	32.540970	8.694077	0.000000	0.000000	62.606884	53.909199	0.000000	0.000000
g10592.t3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10593.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10594.t1	90.154747	69.070030	58.007786	58.007786	46.996239	100.510338	105.597992	105.597992
g10594.t2	1.902081	29.918633	81.826881	81.826881	0.000000	11.031317	15.034890	15.034890
g10595.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10595.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10596.t1	1818.540527	1192.794800	1133.562988	1133.562988	830.042725	1575.940430	680.756226	680.756226
g10597.t1	103.350746	56.803226	37.687183	37.687183	190.597549	99.384064	0.000000	0.000000
g10598.t1	4.711360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10598.t2	16.128630	0.000000	0.000000	0.000000	34.624947	0.000000	0.000000	0.000000
g10599.t1	0.000000	66.655624	81.361015	81.361015	0.000000	0.000000	0.000000	0.000000
g106.t1	9.369181	18.930807	0.000000	0.000000	18.935308	5.678754	0.000000	0.000000
g1060.t1	0.000000	17.188906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10600.t1	0.000000	53.028370	24.185345	24.185345	0.000000	43.937721	79.072578	79.072578
g10601.t1	158.060913	286.166412	125.629921	125.629921	210.446564	256.111938	110.334084	110.334084
g10602.t1	26.517935	0.000000	32.375378	32.375378	0.000000	30.747931	34.059963	34.059963
g10603.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10604.t1	0.000000	51.266266	0.000000	0.000000	0.000000	25.199614	0.000000	0.000000
g10605.t1	41.807453	0.000000	50.337471	50.337471	0.000000	0.000000	0.000000	0.000000
g10606.t1	0.000000	0.000000	0.000000	0.000000	26.796700	0.000000	0.000000	0.000000
g10607.t1	158.975891	78.644318	238.254761	238.254761	245.761154	71.628296	283.200836	283.200836
g10608.t1	0.000000	0.000000	0.000000	0.000000	0.000000	16.452415	0.000000	0.000000
g10609.t1	0.000000	8.505030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g1061.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	35.751560	35.751560
g10610.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10611.t1	0.000000	0.000000	0.000000	0.000000	89.238747	26.449232	0.000000	0.000000
g10612.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10613.t1	0.000000	0.000000	126.610397	126.610397	122.314682	16.785957	56.251011	56.251011
g10614.t1	96.111092	58.064556	38.912327	38.912327	39.372833	47.600582	54.552567	54.552567
g10615.t1	171.399002	140.350662	0.000000	0.000000	111.519905	36.631561	49.512466	49.512466
g10616.t1	40.955193	150.534576	104.997131	104.997131	0.000000	0.000000	41.166161	41.166161
g10617.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10618.t1	52.967186	54.238022	29.227219	29.227219	59.093548	83.617447	31.758095	31.758095
g10619.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g1062.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10620.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10621.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10622.t1	46.185749	0.000000	0.000000	0.000000	0.000000	76.966621	0.000000	0.000000
g10623.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10623.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10624.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10625.t1	0.000000	18.841351	0.000000	0.000000	0.000000	75.674133	0.000000	0.000000
g10626.t1	0.000000	2.995380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10627.t1	66.183174	62.065643	33.256657	33.256657	83.094330	69.694199	70.870956	70.870956
g10628.t1	0.000000	0.000000	0.000000	0.000000	27.431665	0.000000	0.000000	0.000000
g10629.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g1063.t1	0.000000	0.000000	15.551110	15.551110	0.000000	0.000000	0.000000	0.000000
g1063.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10630.t1	20.756359	0.000000	0.000000	0.000000	0.000000	10.273117	0.000000	0.000000
g10631.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10632.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10633.t1	0.000000	24.533001	0.000000	0.000000	0.000000	0.000000	16.753660	16.753660
g10634.t1	0.000000	0.000000	29.272928	29.272928	0.000000	0.000000	0.000000	0.000000
g10635.t1	0.000000	0.000000	0.000000	0.000000	0.000000	30.532549	0.000000	0.000000
g10636.t1	0.000000	0.000000	0.000000	0.000000	56.118801	27.815699	99.468140	99.468140
g10637.t1	127.812355	140.052094	287.534241	287.534241	306.565704	166.965088	151.935440	151.935440
g10638.t1	0.000000	27.780983	10.616922	10.616922	64.211723	9.682180	20.188393	20.188393
g10639.t1	31.752079	27.258062	0.000000	0.000000	0.000000	19.922607	9.346744	9.346744
g1064.t1	399.773071	399.187744	288.309418	288.309418	486.193787	433.357697	407.387329	407.387329
g1064.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10640.t1	0.000000	33.585915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10641.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10641.t2	0.000000	4.033032	8.651727	8.651727	0.000000	0.000000	7.718518	7.718518
g10642.t1	92.284477	71.745697	98.028862	98.028862	23.979862	41.244041	22.437700	22.437700
g10643.t1	22.522928	51.581547	24.736300	24.736300	14.470506	31.281033	59.580074	59.580074
g10644.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10645.t1	43.280281	32.296333	0.000000	0.000000	23.707645	21.603710	11.634171	11.634171
g10646.t1	0.000000	22.446825	0.000000	0.000000	0.000000	0.000000	64.362160	64.362160
g10647.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10648.t1	0.000000	9.399133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10648.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10649.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g1065.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.463768	32.463768
g1065.t2	0.000000	0.000000	0.000000	0.000000	0.000000	82.216187	0.000000	0.000000
g1065.t3	27.887667	23.488974	67.955490	67.955490	53.280365	0.000000	21.976423	21.976423
g10650.t1	333.222229	255.499771	180.662094	180.662094	61.925396	123.030777	73.582771	73.582771
g10651.t1	0.000000	8.399197	0.000000	0.000000	23.772779	0.000000	0.000000	0.000000
g10652.t1	0.000000	0.000000	58.271603	58.271603	0.000000	0.000000	0.000000	0.000000
g10653.t1	82.607071	98.605064	93.953712	93.953712	116.401390	104.298515	80.037498	80.037498
g10653.t2	0.000000	0.264950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10654.t1	0.000000	0.000000	36.453621	36.453621	30.997097	0.000000	6.917922	6.917922
g10654.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10655.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10656.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10657.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10658.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10659.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10659.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g1066.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10660.t1	44.434525	43.606285	0.000000	0.000000	34.876919	0.000000	0.000000	0.000000
g10661.t1	22.688663	35.995628	27.317883	27.317883	0.000000	0.000000	0.000000	0.000000
g10662.t1	28.818779	0.000000	0.000000	0.000000	0.000000	28.479370	0.000000	0.000000
g10663.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10663.t2	0.000000	0.000000	7.198255	7.198255	20.375446	0.000000	0.000000	0.000000
g10664.t1	0.000000	89.208282	65.576317	65.576317	53.136581	31.866522	0.000000	0.000000
g10664.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10665.t1	0.000000	57.412987	61.787590	61.787590	0.000000	221.634125	0.000000	0.000000
g10666.t1	20.420237	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10667.t1	0.000000	60.781498	35.201988	35.201988	0.000000	0.000000	0.000000	0.000000
g10668.t1	460.792053	412.493988	358.051147	358.051147	639.562622	527.989624	647.021179	647.021179
g10669.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g1067.t1	0.000000	26.897751	42.987549	42.987549	54.443394	52.621243	60.392509	60.392509
g10670.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10671.t1	26.130796	0.000000	0.000000	0.000000	16.208870	15.964015	0.000000	0.000000
g10672.t1	74.302124	88.868568	0.000000	0.000000	59.689732	0.000000	69.311371	69.311371
g10673.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10673.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10674.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10675.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10675.t2	0.000000	0.000000	0.000000	0.000000	32.419167	31.334141	0.000000	0.000000
g10676.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	45.972748	45.972748
g10676.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10677.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10677.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.256247	16.256247
g10678.t1	0.000000	0.000000	7.008221	7.008221	28.355286	0.000000	0.000000	0.000000
g10679.t1	94.871887	0.000000	181.432953	181.432953	0.000000	144.587357	194.260681	194.260681
g1068.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10680.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10681.t1	503.740814	1134.616577	809.627258	809.627258	458.613983	493.463898	282.309692	282.309692
g10682.t1	70.209267	54.353386	95.381844	95.381844	73.344131	143.587189	37.707268	37.707268
g10683.t1	97.262810	0.000000	0.000000	0.000000	49.638931	0.000000	0.000000	0.000000
g10684.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10685.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10686.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10687.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10688.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10689.t1	60.968628	109.830185	62.484886	62.484886	109.266449	0.000000	0.000000	0.000000
g1069.t1	0.000000	0.000000	31.213289	31.213289	35.435551	22.833044	0.000000	0.000000
g10690.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10691.t1	74.637451	9.802530	60.187634	60.187634	102.513145	0.000000	30.438597	30.438597
g10692.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10693.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10694.t1	32.918011	59.476147	0.000000	0.000000	0.000000	74.670418	77.915901	77.915901
g10695.t1	32.905060	23.383209	0.000000	0.000000	35.457825	0.000000	0.000000	0.000000
g10696.t1	186.407593	161.588898	192.862350	192.862350	143.983093	216.495956	136.099686	136.099686
g10697.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10698.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10699.t1	273.595764	178.959549	443.399353	443.399353	280.046112	192.888428	362.037628	362.037628
g107.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g1070.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10700.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10701.t1	211.583435	442.841919	781.810486	781.810486	197.046524	495.781982	546.664734	546.664734
g10702.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10702.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10703.t1	0.000000	30.435310	77.695450	77.695450	30.750555	41.431263	0.000000	0.000000
g10704.t1	0.000000	0.000000	0.000000	0.000000	0.000000	11.539147	0.000000	0.000000
g10705.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10705.t2	8.677872	12.458939	6.692937	6.692937	18.881926	0.000000	3.043812	3.043812
g10705.t3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10705.t4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10706.t1	319.212036	290.404327	391.543121	391.543121	253.335724	358.060760	366.210754	366.210754
g10706.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10707.t1	19.685881	0.000000	16.631353	16.631353	20.365257	20.569407	17.816446	17.816446
g10707.t2	0.000000	0.000000	16.256468	16.256468	0.000000	0.000000	3.746267	3.746267
g10708.t1	52.720142	0.000000	0.000000	0.000000	51.926823	0.000000	0.000000	0.000000
g10709.t1	39.599476	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g1071.t1	90.332642	94.201988	139.189423	139.189423	85.041069	43.024269	74.988159	74.988159
g10710.t1	66.615219	191.099579	106.676193	106.676193	170.375336	0.000000	10.960049	10.960049
g10710.t2	100.940826	0.000000	0.000000	0.000000	0.000000	205.714752	153.156799	153.156799
g10711.t1	47.679035	136.179047	52.542007	52.542007	145.916580	0.000000	97.912323	97.912323
g10712.t1	125.029243	103.314964	126.041733	126.041733	185.570190	0.000000	248.285034	248.285034
g10713.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10714.t1	43.863117	56.031399	0.000000	0.000000	57.568718	0.000000	0.000000	0.000000
g10715.t1	100.788307	69.543823	116.427742	116.427742	32.962036	47.901566	78.131210	78.131210
g10716.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10717.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10718.t1	48.713375	87.391884	60.252060	60.252060	0.000000	0.000000	0.000000	0.000000
g10719.t1	6.490485	0.000000	0.000000	0.000000	0.000000	11.101164	0.000000	0.000000
g1072.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10720.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10720.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10721.t1	2502.486572	2306.201172	1768.071411	1768.071411	1878.494141	2321.466064	1786.312744	1786.312744
g10722.t1	195.563217	144.972778	163.836746	163.836746	203.229996	125.207108	283.267548	283.267548
g10723.t1	0.000000	0.000000	0.000000	0.000000	52.044594	0.000000	58.430782	58.430782
g10724.t1	0.000000	0.000000	0.000000	0.000000	25.168905	0.000000	0.000000	0.000000
g10725.t1	63.677666	0.000000	228.964111	228.964111	0.000000	0.000000	111.231522	111.231522
g10726.t1	0.000000	0.000000	21.973610	21.973610	0.000000	0.000000	0.000000	0.000000
g10727.t1	15.684231	62.116512	60.699574	60.699574	0.000000	17.874876	16.906004	16.906004
g10727.t2	0.000000	0.000000	0.000000	0.000000	95.339424	106.268784	0.000000	0.000000
g10727.t3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10728.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10729.t1	52.013885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g1073.t1	0.000000	0.000000	0.000000	0.000000	0.000000	17.275011	0.000000	0.000000
g10730.t1	7.036185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10731.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10731.t2	52.529827	42.830227	23.408941	23.408941	47.505894	63.652561	39.245632	39.245632
g10731.t3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10732.t1	28.839638	0.000000	52.085781	52.085781	0.000000	33.249989	0.000000	0.000000
g10733.t1	28.513746	60.151806	33.475197	33.475197	67.321762	78.969116	89.125206	89.125206
g10734.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10734.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10735.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.976517	9.976517
g10736.t1	94.516434	169.029099	38.928955	38.928955	70.528992	58.385731	46.923222	46.923222
g10737.t1	38.680984	0.000000	0.000000	0.000000	0.000000	0.000000	16.898476	16.898476
g10738.t1	0.000000	39.784985	0.000000	0.000000	44.246368	0.000000	0.000000	0.000000
g10739.t1	123.186882	0.000000	0.000000	0.000000	128.183563	65.645020	0.000000	0.000000
g1074.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10740.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10741.t1	0.000000	0.000000	59.244877	59.244877	27.856699	0.000000	27.976309	27.976309
g10742.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10743.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10744.t1	120.836884	167.857697	96.779533	96.779533	139.539413	249.280258	143.407516	143.407516
g10745.t1	58.323357	83.226509	118.311386	118.311386	120.699860	205.826477	163.700684	163.700684
g10746.t1	7.885858	0.000000	0.000000	0.000000	0.000000	10.209179	0.000000	0.000000
g10747.t1	0.000000	25.653803	0.000000	0.000000	0.000000	5.087751	32.230255	32.230255
g10748.t1	11.568789	0.000000	0.000000	0.000000	0.000000	0.000000	10.900097	10.900097
g10748.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.657749	2.657749
g10749.t1	197.227615	58.346352	0.000000	0.000000	288.477112	52.335556	0.000000	0.000000
g1075.t1	139.142929	105.564484	78.482506	78.482506	101.136238	99.249817	68.921135	68.921135
g1075.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10750.t1	85.447174	93.494850	0.000000	0.000000	111.020027	65.702652	63.408054	63.408054
g10750.t2	0.000000	0.000000	150.820572	150.820572	0.000000	49.422886	138.760513	138.760513
g10751.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10752.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10752.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10753.t1	0.000000	69.479538	142.338364	142.338364	330.381531	69.817352	81.391762	81.391762
g10754.t1	0.000000	0.000000	0.000000	0.000000	20.274044	0.000000	0.000000	0.000000
g10755.t1	0.000000	7.251216	13.559137	13.559137	7.338556	14.114926	10.500620	10.500620
g10756.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10757.t1	0.000000	44.296909	44.583256	44.583256	0.000000	0.000000	0.000000	0.000000
g10758.t1	0.000000	0.000000	0.000000	0.000000	0.000000	45.586788	0.000000	0.000000
g10758.t2	30.611654	29.586035	60.814747	60.814747	0.000000	0.000000	0.000000	0.000000
g10759.t1	15.305861	25.668701	16.585859	16.585859	31.246492	0.000000	0.000000	0.000000
g1076.t1	29.688780	90.482895	132.452209	132.452209	105.684311	33.362175	46.341904	46.341904
g10760.t1	0.000000	35.989185	12.207305	12.207305	26.363585	18.541895	32.755657	32.755657
g10761.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10762.t1	39.383785	13.262779	0.000000	0.000000	51.095234	0.000000	0.000000	0.000000
g10763.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10764.t1	0.000000	0.000000	0.000000	0.000000	0.000000	41.199799	0.000000	0.000000
g10765.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10766.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10767.t1	28.257336	46.308460	47.910721	47.910721	16.924593	0.000000	0.000000	0.000000
g10768.t1	0.000000	8.785548	0.000000	0.000000	20.547279	0.000000	0.000000	0.000000
g10768.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10769.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10769.t2	79.764381	0.000000	103.482407	103.482407	49.723763	32.767891	55.950428	55.950428
g10769.t3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10769.t4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10769.t5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g1077.t1	48.215172	0.000000	0.000000	0.000000	55.409870	20.951723	42.745655	42.745655
g10770.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10771.t1	0.000000	0.000000	0.000000	0.000000	15.025669	0.000000	45.727394	45.727394
g10772.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10773.t1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10773.t2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
g10774.t1	0.000000	15.465122	44.606651	44.606651	28.747784	34.012981	94.747719	94.747719
g10774.t2	23.438297	34.673096	125.124031	125.124031	64.914131	0.000000	53.221157	53.221157
g10775.t1	0.000000	35.398617	0.000000	0.000000	55.976513	53.982788	36.538265	36.538265
g10776.t1	0.000000	64.218124	17.556688	17.556688	115.626511	47.979549	0.000000	0.000000
